20190504,兆地生活广场,70000,0
20190504,玺樾西塘,30000,0
20190504,上影广场,40000,0
20190504,融创海越府,30000,460万
20190504,上坤上街,40000,0
20190504,象屿上海年华,330,0
20190504,柳岸春风景苑,9000,57.8万
20190504,祥符荡·泊樾,16000,152万
20190504,大名城紫金九号2期,62500,719万
20190504,富都豪园,9000,81万
20190504,嘉兴恒大御景湾,14000,130万
20190504,麟湖公元壹号,13000,97.5万
20190504,龙润壹城,13700,120万
20190504,紫竹半岛花园,价格待定,0
20190504,交投祥生白鹤郡,10300,103万
20190504,上湖名著花园,19000,200万
20190504,卓越珑府,17500,151万
20190504,恒顺·澜山悦,18000,135万
20190504,紫御四季,12000,120万
20190504,紫御四季,17000,260万
20190504,小城春秋,17000,220万
20190504,东方禾苑,13000,119万
20190504,好得家悦城,8800,80万
20190504,东亚阳光里,35000,0
20190504,依云悦府,14000,119万
20190504,中交四季美庐,18000,160万
20190504,翰峰云邸,12500,75万
20190504,太仓佳源都市,12900,139万
20190504,光语著,32000,208万
20190504,嘉宝梦之星,39500,380万
20190504,绿嘉兰园,9000,0
20190504,水月轩,10000,175万
20190504,碧林湾,65000,670万
20190504,项山商业广场,40000,0
20190504,宝地佘山1号,41000,328万
20190504,万科翡翠滨江（二期）,110000,2640万
20190504,安高东方御府,48000,0
20190504,雍锦澜湾,11000,108万
20190504,钰丰商都,25000,300万
20190504,西虹桥·怀盛399广场,36000,0
20190504,上海富力环球中心,70000,0
20190504,国贸天悦佘山,60000,0
20190504,魔方社区,40000,0
20190504,万科平澜玖著,17500,155万
20190504,云澜湾温泉国际,30000,465万
20190504,东宸源著,42000,400万
20190504,金地玺悦,41000,450万
20190504,鹿鸣九里,11000,0
20190504,东方悦耀,81000,1175万
20190504,廊桥公馆,21500,155万
20190504,宏兆锦庭,30309,151万
20190504,新城上坤樾山明月,58000,690万
20190504,招商海德名门红墅林,43000,516万
20190504,深城投十一街区,50000,0
20190504,石榴·湘湖湾,12000,102万
